Judul,URL,Bahan,Langkah
Ayam Steam Saos Jahe,https://cookpad.com/id/resep/17269810-ayam-steam-saos-jahe,"1/2 ekor Pitik ayam Susu, pisahkan tulangnya; Bumbu marinasi :; 2 cm jahe, parut; 2 bawang putih parut; 1,5 sdm kecap asin; 1/2 sdt lada bubuk; 2 sdm saos tiram; 2 sdm minyak wijen; 1 sdm maizena; 1 sdt gula; Secukupnya garam; Bumbu soup :; 2 cm jahe iris; 1 sdt gula; Secukupnya garam; 2 sdm minyak wijen; 2 sdm kecap asin; 2 batang daun bawang, iris; 2 batang daun ketumbar iris; Saos jahe :; 5 cm jahe, parut; 5 siung bawang putih, parut; 1/2 buah bawang bombay cincang agak kasar; 2 sdm minyak kelapa; 2 sdm minyak wijen; 1/2 sdt lada bubuk; 3 sdm air ayam steam; Secukupnya garam; 1 batang daun bawang,iris (bagian hijaunya saja); Garnish : Tomat Cherry, daun ketumbar & parsley","1
    



Siapkan bahan bahan yang dibutuhkan. | 2
    



Pisahkan daging dari tulangnya. Rebus tulang ayam dengan 3 cm jahe geprek & 1 lt air, hingga menjadi kaldu. Saring, sisihkan untuk soup. | 3
    



Marinasi daging ayam, simpan dikulkas min 30 mt, kebih baik 1 jam.
Beri irisan dsun bawang, kukus / steam dalam dandang panas +- 15 mt | 4
    



Sambil menunggu ayam di steam buat soup dengan air rebusan tukang ayam/ kaldu ayam yang telah disaring, tambahkan irisan jahe. Setekah mendidih masukkan bumbu2 lainnya, biarkan mendidih lagi & matikan api. Tambahkan irisan daun bawang & daun ketumbar.
Untuk membuat saos jahenya, tumis bawang putih parut & jahe hingga harum, tambahkan bawang bombay dan bumbu lainnya & terakhir beri air yg keluar dari ayam saat di steam secukupnya juga irisan daun bawang. | 5
    



Potong2 daging ayam steam yang telah matang, tata dipiring saji, lengkapi dengan saos jahe serta soup yang gurih dan hangat.
Steam ayam ini rasanya sangat lembut, gurih dan tidak amis karena dari ayam susu rendah lemak yang menyehatkan.
Selamat menikmati...😍"
Sup Bening Jamur ala Jepang,https://cookpad.com/id/resep/13642860-sup-bening-jamur-ala-jepang,1-2 cup kaldu ayam/daging/sayur; 1-2 sdt minyak wijen; 1 bawang bombay; secukupnya seledri; secukupnya daun bawang; 1/2 sdt jahe; 2 siung bawang putih; secukupnya garam & lada; kombu tsuyu soup base secukupnya (opsional); 4-6 buah jamur; 1-2 buah wortel,"1
    



Iris bawang bombay, bawang putih, daun bawang, seledri, wortel, jahe dan jamur. Kemudian sisihkan. | 2
    



Siapkan panci/pot berisi sedikit minyak yang telah dipanaskan kemudian masukkan bawang bombay. Tumis bawang bombay hingga kecoklatan | 3
    



Masukkan irisan bawang putih, seledri, daun bawang, jahe dan wortel. Tumis hingga bawang putih setengah matang | 4
    



Tuangkan air kaldu yang sudah disiapkan dan minyak wijen. Aduk hingga rata | 5
    



Setelah air mendidih, masukkan jamur. Tambahkan garam dan lada secukupnya | 6
    



(Opsional) tambahkan kombu tsuyu soup base ke dalam sup. | 7
    



Sup siap disajikan."
Ayam lada hitam low fat,https://cookpad.com/id/resep/13086274-ayam-lada-hitam-low-fat,2 siung bawang merah; 1 siung bawang putih; 1 buah buncis (kira2 11gram); 2 cabe merah; 2 cabe hijau; 2 rawit setan; 65 gram sawi putih (3 helai); 1 sdm sauri saus tiram; 1 sdm kecap manis; 1 sdt garam; 1 sdt lada hitam bubuk; secukupnya Air; 50 gram dada ayam fillet (sebelumnya saya lumuri bawang putih giling sedikit dan jeruk nipis),"1
    



Siapkan semua bahan, cuci bersih sayuran cabe bawang, ayam. Bumbui ayam dengan bawang putih giling sedikit saja. | 2
    



Panaskan teflon anti lengket. Karena tidak menggunakan minyak, jadi kita menumis menggunakan air. | 3
    



Masukkan sedikit air kira2 1 sendok makan. Masukkan bawang merah dan putih. Tumis hingga layu dan harum. | 4
    



Masukkan cabe merah hijau dan rawit setan. Aduk aduk. | 5
    



Masukkan ayam. Bolak balik. Sampai berwarna putih. Lalu masukkan wortel buncis dan sawi putih. Aduk hingga tercampur. | 6
    



Setelah sayuran sedikit layu, tambahkan kurang lebih 200ml air. | 7
    



Tambahkan kecap, saus tiram dan lada hitam. Aduk hingga rata. Tutup sebentar teflon sampai sayuran cukup empuk. Tes rasa. | 8
    



Bila sudah matang dapat segera dinikmati🥰"
Kentang Ongklok,https://cookpad.com/id/resep/16549404-kentang-ongklok,"500 gr kentang; 7 buah sosis cocktail (atau 3 buah yang panjang); 1 sdm baceman bawang putih (atau 2 siung, cincang)


Baceman Bawang Putih; 1/2 buah bawang merah India besar (boleh ganti bombay), iris; 3 buah cabe merah kriting, iris; 1/3 sdt lada bubuk; 1/2 sdt kaldu bubuk / penyedap; 1/2 sdt garam; 2 batang seledri, iris; 1 sdm olive oil (boleh ganti mentega)","1
    



Cuci dan gosok kentang, belah dua melebar. Kukus hingga matang, ini kulitnya belum dikupas ya. | 2
    



Bila sudah berkurang uap panasnya, potong² dan kupas kulitnya. Siapkan juga bahan lainnya. | 3
    



Tumis irisan bawang merah besar hingga layu kecoklatan. Masukkan bawang putih dan cabe, tumis hingga matang. Tambahkan sosis, tumis hingga sosis matang. Matikan api. | 4
    



Masukkan olive oil, kentang, garam, lada, penyedap dan daun seledri. Aduk hingga rata, tes rasa ya. | 5
    



Hidangkan selagi hangat."
Sop Ikan Kakap Khas Pontianak,https://cookpad.com/id/resep/15924682-sop-ikan-kakap-khas-pontianak,"500 gr ikan kakap putih (saya pakai bagian dagingnya aja), cuci; 4 buah belimbing wuluh; 2 buah tomat orange belah empat; 2 buah tomat hijau, belah empat; 4 tangkai daun bawang; 15 buah cabe rawit utuh; 2 buah cabe merah besar, iris serong; 2 sdm kecap asin; 2 sdm kecap ikan; 1/2 sdm gula; 1/2 sdm garam; 1500 ml air mineral; Bumbu halus:; 7 siung bawang merah; 5 siung bawang putih; 50 gr ebi, rendam air panas; Bumbu cemplung:; 1 batang serai, geprek; 3 cm lengkuas, geprek; 1 lembar daun salam, sobek pinggirnya; 3 lembar daun jeruk, sobek pinggirnya","1
    



Siapkan semua bahan | 2
    



Tumis bumbu halus hingga harum. Masukan bumbu cemplung. Masak hingga tanak. Tuang air. Biarkan hingga air mendidih. | 3
    



Tambahkan kecap asin, kecap ikan, gula dan garam. Koreksi rasanya. Masukan ikan. Tutup. Masak hingga ikan matang. | 4
    



Masukan tomat hijau, tomat orange dan belimbing wuluh. Koreksi kembali rasanya. Masukan irisan cabe dan cabe rawit utuh. Tunggu hingga cabe layu. Matikan kompor. Beri taburan daun bawang. Angkat. | 5
    



Sop ikan siap di hidangkan selagi hangat.....
seruuuupuuut kuahnya.....hhhmmm segeeer | 6
    



Barakallahu fiikum. Selamat mencoba dan happy cooking 🤗😘"
Es krim cokelat lembut,https://cookpad.com/id/resep/7243933-es-krim-cokelat-lembut,250 cc susu cair putih; 50 ml air panas; 30 gr gula pasir; 20 gr tbm; 30 gr susu bubuk; 10 gr cokelat bubuk; Cokelat chips secukupnya untuk toping,"1
    



Campur 50 ml air panas dengan gula pasir larutkan | 2
    



Tuang ke dalam mikser larutan gula, susu cair, tbm, cokelat bubuk, susu bubuk, lalu mikser dengan kecepatan tinggi selama kurleb 10 menit | 3
    



Lalu tuang ke dalam wadah 500 ml jangan lupa masukkan cokelat chip bekukan kurleb 10 jam"
Homemade Greek yogurt,https://cookpad.com/id/resep/5538778-homemade-greek-yogurt,1 kotak susu UHT 1000 ml; 4 sdm yogurt plain atau Greek yogurt,"1
    



Sterilkan wadah plastik utk simpan yogurt dengan merendam di air panas, lalu keringkan. (optional, karena saya sering juga buat tanpa sterilisasi dulu, dan berhasil juga, dgn syarat wadah plastik bersih. Wadah plastik punya saya memang khusus utk buat yogurt jadi ga dipakai utk taruh makanan lain). | 2
    



Panaskan susu dalam panci hingga hangat (80 derajat celcius) sambil diaduk dengan api sedang. Kalau tidak ada termometer makanan, kira-kira hingga muncul buih kecil di pinggir panci. Tapi jangan sampai mendidih. Lalu matikan api. | 3
    



Aduk-aduk terus hingga suhu susu menjadi sekitar 45 derajat celcius. Kira-kira jika susu masih terasa hangat namun tangan tidak melepuh. Caranya tetes sedikit susu ke tangan, kalau sudah terasa hangat berarti ok. Dulu waktu awal awal buat yogurt pakai thermometer makanan, sekarang sih udah feeling aja. | 4
    



Masukkan 4 sdm yogurt plain atau Greek yogurt ke dalam susu lalu aduk sebentar hingga tercampur rata. | 5
    



Tuang ke dalam wadah plastik yg telah disiapkan. Balut dengan handuk kemudian simpan di lemari selama 12 jam. | 6
    



Sesudah 12 jam, keluarkan dr handuk dan lemari lalu masukkan kulkas. Dan yogurt sudah bisa digunakan utk buat smoothies, kue, froyo, es krim, cheese cake, dll. | 7
    



Masa simpan maksimal yogurt di kulkas sekitar 2 atau 3 minggu. Oya, kalau mau buat yogurt lagi, jangan lupa sisakan yogurts nya sedikit sebagai biang utk membuat yogurt kembali."
Cemilan roti 🍞 rendah kalori#Diet,https://cookpad.com/id/resep/14417194-cemilan-roti-rendah-kaloridiet,Roti tawar(bebas) aku pakai 2 lembar = 190 kalori; Selai roti aku pakai budy jam percup=60 kalori,"1
    



Potong potong roti memanjang,setelah itu panggang diteflon anti lengket,tunggu selama beberapa menit | 2
    



Setelah itu siapkan wadah kecil untuk meletakkan selai, aku memakai gelas plastik digunting, lalu tuang selai kedalam wadah yang telah disiapkan | 3
    



Setelah merasa cukup angkat roti dan potong potong dadu roti yang telah dipanggang,masukkan roti yang telah dipotong kedalam wadah yang telah disiapkan | 4
    



Cemilan roti rendah kalori siap disajikan. NB:ini selai foto selai yang aku pakai"
Es Krim Tipu-tipu 🙈🍓,https://cookpad.com/id/resep/12959343-es-krim-tipu-tipu,6 buah strawberry; 2 kotak susu strawberry low fat,"1
    



Persiapkan bahan dan potong-potong strawberry. | 2
    



Masukan potongan strawberry ke dalam cetakan. | 3
    



Tambahkan susu low fat. | 4
    



Setelah semuanya penuh, letakkan di dalam freezer dan biarkan sampai membeku."
Nasi merah goreng rendah kalori,https://cookpad.com/id/resep/13020472-nasi-merah-goreng-rendah-kalori,"Nasi merah secukupnya (saya pakai seper empat piring ya); secukupnya Jagung, buncis, wortel; Cabai rawit 3 buah (aku suka pedas); Garam + lada; 1 siung Bawang putih; 1 siung Bawang merah; 1/2 buah Kemiri; secukupnya Merica","1
    



Potong buncis, wortel dan jagung, rebus hingga matang, tiriskan. | 2
    



Haluskan bawang merah, bawang putih, cabai, kemiri, merica | 3
    



Tumis bumbu dengan 1 sendok olive oil hingga harum | 4
    



Masukan nasi merah dan sayur | 5
    



Tambahkan garam dan lada, aduk hingga rata. Jangan lupa koreksi rasa. | 6
    



Sajikan"
Sayur Lodeh Tahu Kucai,https://cookpad.com/id/resep/10352879-sayur-lodeh-tahu-kucai,"2 genggam bawang kucai, potong sesuai selera; 6 buah tahu putih kotak(kecil), potong sesuai selera; 4 sdm fibercream; Secukupnya garam, gula pasir dan kaldu jamur bubuk; Lengkuas, geprek; 2 lembar daun salam; Secukupnya air, untuk kuahnya; Secukupnya minyak, untuk menumis; Bumbu Iris :; 5 siung bawang merah, iris halus; 3 siung bawang putih, iris halus; 3 buah cabe merah, iris halus; 7 buah cabe rawit, iris halus","1
    



Siapkan bahan""nya, sisihkan.. | 2
    



Panaskan minyak dalam panci, lalu tumis bawang merah, bawang putih, lengkuas dan daun salam sampai harum dan berubah warna. | 3
    



Masukkan irisan cabe dan tahunya, tumis sebentar. | 4
    



Tambahkan secukupnya air, biarkan sampai mendidih. | 5
    



Terakhir masukkan fibercream, garam, gula pasir, kaldu jamur bubuk dan bawang kucainya. Masak sebentar. Koreksi rasa dan angkat. | 6
    



Ambil mangkok saji, tuang sayur lodeh secukupnya. Hidangkan dengan lauk dan kerupuk. Sajikan..."
Mie godog (shirataki),https://cookpad.com/id/resep/3634439-mie-godog-shirataki,"1 bungkus shirataki, tiriskan airnya, rebus sbntr lalu sisihkan; 2 butir bakso, iris2; secukupnya Kol; secukupnya Caisim; 1,5 sdm kecap asin; 1/2 sdt gula pasir; 1 sdm bawang goreng; 1 batang daun bawang, iris2; 3 buah cabai rawit, iris2; secukupnya Garam & Lada; 150 ml air panas; 1/2 sdm kaldu ayam (ak pake knorr); Sedikit kaldu jamur (totole); Bumbu halus:; 2 siung bawang putih; 3 siung bawang merah; 3 buah cabai keriting merah","1
    



Tumis bumbu halus hingga harum | 2
    



Masukkan bakso, masak hingga berubah warna lalu masukkan caisim dan kol, masak hingga layu | 3
    



Masukkan shirataki, kecap asin, bawang goreng, cabai rawit dan daun bawang, gula, aduk rata. Lalu masukkan air, bumbui dengan kaldu ayam, lada, garam dan sedikit kaldu jamur. Masak hingga mendidih..cicipi rasanya. Jika sudah pas..matikan api | 4
    



Shirataki godog siap disantap..😍"
"Anabolic Banana Oat Raisins Muffins|High Protein, Low Calorie, Sugar Free, Gluten Free",https://cookpad.com/id/resep/17219866-anabolic-banana-oat-raisins-muffinshigh-protein-low-calorie-sugar-free-gluten-free,"Bahan Kering; 230 gram tepung oatmeal


Oat Flour for Baking|Gluten Free; 2 sdt baking powder; 1/2 sdt baking soda; 1/4 sdt garam; 1 1/2 sdt bubuk kayu manis; Bahan Basah; 300 gram pisang matang; 90 gram susu whey plain; 100 gram Erythritol; 150 gram yogurt Low Fat (Biokul Set); 120 gram putih telur; Bahan Topping; 100 gram kismis; Secukupnya pisang potong-potong; Secukupnya almond slice","1
    



Resep muffins ini sangat mudah bikinnya dan rasanya juga enak banget. Saya biasa bawa 2 buah untuk bekal ke kantor buat hidangan penutup jadi nggak ngidam yang manis-manis dan tetap bisa makan banyak. Mari dismak ya... Buatnya gampang kok. | 2
    



Pertama campur semua bahan kering. Baking powder nya saya saring ya agar tidak gumpal. Lalu aduk merata. | 3
    



Berikutnya potong-potong kismis untuk topping. Siapkan juga pisang yang sudah sangat matang. | 4
    



Siapkan putih telur. Blender pisang atau hancurkan dengan garpu. Saya pakai hand blender ya. Lalu campurkan dengan putih telur dan aduk menggunakan whisk. | 5
    



Masukkan susu whey, erythritol, dan yogurt. Lalu aduk lagi hingga merata. | 6
    



Ambil bahan kering sedikit dan aduk dengan kismis yang sudah dipotong-potong. Hal ini dilakukan agar kismis tidak tenggelam ketika baking.
Selanjutnya masukkan bahan kering dan aduk merata dengan whisk. | 7
    



Masukkan kismis dan aduk kembali dengan spatula higga rata. | 8
    



Ke dalam loyang muffins, masukkan adonan ke loyang dengan scoop ice cream. Lalu berikan topping pisang atau almond slice agar cantik. Sambil menunggu oven bisa di nyalakan terlebih dahulu pada suhu 180°C untuk pre-heat dengan api atas dan bawah. | 9
    



Panggang muffins dalam oven selama 40-45 menit. | 10
    



Setelah matang, permukaan muffins akan berwarna kecokelatan. Diamkan hingga dingin. | 11
    



Setelah dingin, keluarkan dari loyang dan muffins tinggi protein siap disajikan."
Tumis kucai tahu goreng,https://cookpad.com/id/resep/14033956-tumis-kucai-tahu-goreng,"2 ikat bawang kucai; 2 bh tahu kuning, potong2 kecil, lalu goreng; 2 siung bawang merah; 1 siung bawang putih; 2 cm lengkuas, geprek; 1/4 bh tomat, iris2; 1 butir telor; Secukupnya air matang; Margarin/ minyak untuk menumis; 2-3 sdm Kecap manis (sesuai selera); 1-2 sdm saos tiram; secukupnya Garam, kaldu jamur, gula pasir","1
    



Siapkan bahan.Tumis bawang merah, dan bawang putih dan lengkuas hingga harum. Kemudian masukkan telor, aduk rata | 2
    



Tuang air, lalu tambahkan tahu goreng dan bawang kucai | 3
    



Beri kecap manis, saos tiram, garam dan gula, aduk rata, lalu tambahkan irisan tomat | 4
    



Tes rasa, kalau sudah pas, matikan api, angkat, sajikan selagi hangat😋"
Healthy Food - Bruschetta High Protein,https://cookpad.com/id/resep/3640515-healthy-food-bruschetta-high-protein,1/4 Roti Perancis (Baguette) beli di bakery; Tahu putih 1 kotak potong dadu 0.5 cm x 0.5 cm; 1/4 kg Dada ayam; 1 buah  Tomat potong dadu kecil kecil; 1 sdm saus tomat; Garam sedikit sj; secukupnya Lada bubuk,"1
    



Panggang roti baguette yang sudah dipotong-potong dengan teflon, tanpa minyak, sisihkan | 2
    



Tumis topping (ayam, tomat, tahu) dan bumbu hingga matang | 3
    



Tata roti di piring, berikan topping sesuai selera | 4
    



Bruschetta high protein siap untuk menjadi makanan preworkout/post workout atau after workout anda 💪😆🤘"
Pancake oat banana yoghurt,https://cookpad.com/id/resep/13716750-pancake-oat-banana-yoghurt,120 gr pisang ambon manis; 30 ml yoghurt kental biokul; 50 gr oatmeal quacker; 1 butir telur,"1
    



Blender semua bahan 1 menit hingga lembut | 2
    



Panaskan teflon api kecil sedang. Olesi minyak tipis. Tuang 1 sendok sayur adonan😍. Masak hingga kedua sisi kuning keemasan. Angkat❤️"
Bubur Chia Seed Pisang,https://cookpad.com/id/resep/16394780-bubur-chia-seed-pisang,"2,5 sdm chia seed; 1 bh pisang ambon; 150 ml susu cair low fat; Secukupnya almon sangrai cincang untuk taburan; Untuk almond panggangnya saya pake almond utuh berkulit","1
    



Kupas pisang lalu haluskan | 2
    



Lalu masukkan chia seed dan susu cair sambil diaduk hingga merata, diamkan sebentar hingga mengental dan lalu taburi atasnya dengan almond panggang | 3
    



Siap untuk disajikan"
608. Carbo Loading (breakfast) : Roti Selai Kacang Madu,https://cookpad.com/id/resep/17101417-608-carbo-loading-breakfast-roti-selai-kacang-madu,1 lembar Roti Tawar Double Soft Milk; 1 sdt Selai Kacang; 1 sdm Madu; Pelengkap; 1 butir Telor rebus; 1 buah Strawberry; 1 cup Susu Coklat,"1
    



🥪 Telor rebus : gunakan panci kecil, masukkan 2 butir telor dan 6 sdm air, nyalakan api kompor 5 menit, matikan api kompor dan diamkan 5, celupkan kedalam air suhu ruang, kupas
🥪 Basahi pisau dengan air matang untuk membelah telor (opsional) | 2
    



🥪 Roti tawar : oleskan roti tawar dengan selai kacang dan madu | 3
    



🥪 Semangat beraktivitas 🫶🏻🫰🏻👩🏻‍🍳"
Ogura pandan super lembut,https://cookpad.com/id/resep/11127461-ogura-pandan-super-lembut,5 butir kuning telur; 1 butir telur utuh; 80 gr santan instant (sy kar* 65 ml + air sedikit); 40 gr minyak goreng bersih; 85 gr tepung kunci b!ru; 1 sdt pasta pandan; Bahan putih telur; 5 butir putih telur; 85 gr gula pasir; 1/4 sdt cream of tar2 (sy ganti dgn 1 sdt perasan jeruk nipis),"1
    



Masukkan ke dalam baskom I, 5 kuning telur,1 butir telur utuh (aduk menggunakan whisk) tambahkan minyak kemudian santan dan essens pandan. Ayak tepung di atasnya sambil di aduk dengan whisk hingga tercampur merata (sisihkan) | 2
    



Mixer putih telur + perasan jeruk nipis sampai keluar busa,masukkan gula pasir bertahap 3x sampai mengembang putih kaku | 3
    



Masukkan kocokan putih telur ke dalam baskom I bertahap 3x,aduk menggunakan spatula dengan teknik aduk balik/ melipat | 4
    



Tuang adonan ke dalam loyang kotak uk 18 x 18 yang sudah di alasi kertas roti | 5
    



Panggang di suhu 170 kurang lebih 40 menit dengan sistem Au Bain marie (alas loyang utama dengan loyang lain yang lebih besar di isi air 1,5 cm,jadi posisi loyang utama bawahnya terendam air sedikit), (saya pakai otang di suhu 180-200 kurang lebih 40 menit | 6
    



Keluarkan dari oven,jangan lupa tes tusuk | 7
    



Kelupas kertas rotinya,tunggu hingga dingin | 8
    



Kemudian potong2 dan sajikan | 9
    



Semoga bermanfaat"
Tumis Kembang Kol Sosis Saos Tiram,https://cookpad.com/id/resep/8594780-tumis-kembang-kol-sosis-saos-tiram,1 Tangkai Kembang Kol; 2 Buah Sosis Ayam; 1 Buah Wortel; 1/4 Paprika Kuning (Tidak pakai gpp); 5 Buah Rawit Merah; 5 Buah Rawit Hijau; 1/4 Siung Bawang Bombay; 2 Siung Bawang Putih (Cincang); 1/2 Buah Tomat Sedang; 1 Sdm Saos Tiram; 1/2 Sdt Gula Pasir; 1/2 Sdt Garam; 1/2 Sdt Kecap Manis; Secukupnya Lada Hitam&Putih (Sedikit Aja); Secukupnya Penyedap (Sedikit Aja); Secukupnya Air; Secukupnya Minyak (Untuk Menumis),"1
    



Siapkan Bahan2, Cuci Bersih&Iris | 2
    



Panaskan minyak, masukan bawang putih&bombay tumis sampai harum,kemudian masukan wortel& sosis, aduk2. | 3
    



Masukan cabai& paprika, tambahkan juga saos tiram, gula, garam, lada putih&hitam, penyedap dan kecap manis, lalu tambahkan air sedikit, aduk2 dan tutup sebentar sampai mendidih. | 4
    



Terakhir masukan kembang kol&tomat, aduk lagi dan tutup sampai bumbu meresap. angkat&sajikan."
