Judul,URL,Bahan,Langkah
Ayam Balado Favorit (Tanpa minyak & Gula) Menu Diet,https://cookpad.com/id/resep/13917375-ayam-balado-favorit-tanpa-minyak-gula-menu-diet,Bahan :; 160 Gram Daging Ayam Bagian Dada; 1 Lembar Daun salam; 1 batang Sereh; 1 Sdm Kecap Manis; 1/2 Sdt Garam; Secukupnya Kaldu Bubuk; 100 Ml air (pengganti minyak); Bumbu Halus :; 5 Buah Cabe merah; 2 Buah cabe rawit; 2 Sium Bawang Merah; 1 Sium Bawang putih; 1/2 Buah Tomat,"1
    



Blender bumbu halus | 2
    



Masukan Air kedalam Wajan biarkan sampai mendidih, lalu masukan bumbu kedalam wajan | 3
    



Masukan Sereh & Daun salam biarkan sampai bau langu hilang/air berkurang | 4
    



Masukan ayam kedalam bumbu yang sudah matang | 5
    



Aduk sampai ayam matang, lalu siap disajikan. Selamat mencoba"
Oat Chapati,https://cookpad.com/id/resep/13254695-oat-chapati,150 .gram. tepung terigu; 60 .gram. oatmeal; 1 .butir. telur ukuran kecil; 2 .sdm. susu bubuk; Secukupnya. Air hangat (maaf takaran pakai ilmu kira kira); 1/2 .sdt. garam halus; 2 .sdm. minyak Samin (bisa pakai mentega yg dilelehkan); Secukupnya. Tepung terigu untuk taburan; Secukupnya. minyak Samin/mentega leleh untuk olesan & panggang,"1
    



Remas remas lebih dulu oatmeal agar sedikit halus, masukkan dalam baskom bersama tepung terigu,garam, susu bubuk, telur uleni aduk hingga rata. Tuang dengan air hangat sedikit demi sedikit sambil diuleni, hingga sekitarnya adonan basah agak lengket seperti gambar. | 2
    



Masukkan 2.sdm minyak samin atau mentega yg sudah dilelehkan, terus uleni hingga adonan Kalis, dan tidak lengket lgi ditangan maupun dibaskom. Tutup rapat baskomnya dan istirahatkan adonan 30 menit. | 3
    



Setelah 30 menit, uleni lagi sebentar, lalu bagi menjadi beberapa bulatan kecil, ambil satu bulatan lalu pipihkan lebar tipis. (sebelum untuk memipihkan selalu taburi alasnya dgn terigu agar tdk lengket) | 4
    



Olesi rata dengan 1.sdt minyak samin atau mentega leleh, dan taburi atasnya dgn sejimpit terigu, lalu gulung, sambil agak ditarik tarik pelan agar panjang, lalu dari ujung satu tarik keujung satunya, seperti gambar. Sematkan ujungnya dan balikkan | 5
    



Seperti ini, lakukan kesemua sisa bulatan hingga habis, tutup rapat dalam wadah dan istirahatkan lagi 15 menit,atau sampai waktu mau dipanggang. | 6
    



Panaskan teflon, sambil menunggu teflon panas, ambil satu bulatan tadi, lalu gilas, JANGAN digilas terlalu tipis ya, pokoknya sedang, jika teflon sudah benar benar panas taruh Chapati diatasnya dan gunakan api kecil, tunggu hingga keluar gelembung gelembung dan warna tidak pucat. (NOTE=Saat pertama memanaskan teflon tidak perlu diolesi minyak ya) | 7
    



Lalu taruh diatasnya 1.sdm minyak Samin atau mentega leleh, baru dibalikkan. sekarang gunakan API SEDANG cenderung BESAR ya, dan sambil di tekan tekan memutar chapatinya sampai dibawah terkena minyak Samin/mentega & terlihat ada sebagian warna kecoklatan, taruh lagi diatasnya dengan 1.sdm minyak Samin/mentega leleh, balikkan lagi sisi satunya dan panggang sisi satunya tadi sebentar (saya menggunakan tisyu untuk menekan dan memutarnya, tpi jika tdk terbiasa panas, gunakan sendok penggorengan ya) | 8
    



Jika kedua bagian sudah done, angkat Chapati, dan sebelum melanjutkan memanggang sisanya, lap terlebih dulu teflon dengan tisyu dari sisa sisa minyak/mentega yg menempel. | 9
    



Sebaiknya begitu chappati matang langsung disantap panas panas ya, atau setelah matang untuk penyimpanan taruh dalam serbet bersih dan simpan dalam wadah tertutup seperti hot pot. Agar kelembaban dan empuknya tetap terjaga, 😉 ini menu diet misua, disajikan dengan Shaksuka, lalapan dan secangkir Syai Adeni tanpa gula. 🌮🍵 | 10
    



Kalo saya sih begini aja, dengan kucuran madu dan secangkir Syai Adeni ☕(Alhamdulillah❤️) | 11
    



Untuk resep Syai Adeni / Chai Adeni, Resep sudah pernah saya share ya, di link https://cookpad.com/id/resep/11450276-syai-adeni-shai-adeni-teh-adeni-%D8%B4%D8%A7%D9%8A-%D8%B9%D8%AF%D9%86%D9%8A?invite_token=ZSVjKVWsuBUKWi1qC5Fxdwkm&shared_at=1595604781"
Gluten free over night oat,https://cookpad.com/id/resep/16097887-gluten-free-over-night-oat,"1/2 cup gluten free oat; Greek yoghurt; 30 ml Susu almond plain/ vanilla; Buah untuk topping : strawberry, blueberry atau blackberry; Madu; Daun mint untuk garnish","1
    



Masukkan gluten free oat dalam gelas | 2
    



Tambahkan yoghurt sebagai lapisan ke 2 sesuai selera | 3
    



Tuangkan susu almond ke dalam gelas | 4
    



Cuci bersih dan potong buah2an lalu letakan di lapisan paling atas. Hias dengan daun mint. Tambahkan madu sesuai selera"
Puding Oat Pisang Coklat,https://cookpad.com/id/resep/15566365-puding-oat-pisang-coklat,Bahan puding :; 70 gr oatmel; 1 bh pisang (pisang ambon/raja/lilin) yg sudah matang; 500 ml susu cair; 3 btr telor; 50 gr gula; 1/2 sdt vanili cair/bubuk; 1/4 sdt garam; 50 gr choco chips; Bahan vla :; 125 gr margarin /butter; 35 gr gula pasir (bisa di tambah sd 50 gr jika suka manis); 1 btr telor kocok lepas; 1 sdm Rum Zero; Toping : 1 bh pisang dipotong2,"1
    



Oles loyang dg mentega / margarin. | 2
    



Hancurkan pisang dg garpu sampai halus sambil ditambahkan susu. Dalam wadah masukkan susu, oatmeal dan pisang yg sudah di hancurkan, aduk rata, sisihkan. | 3
    



Dalam wadah lain, masukkan telor, gula, vanili, garam, kocok hingga gula larut, lalu tambahkan choco chip. | 4
    



Campurkan kocokan telor kedalam larutan susu oatmel. Aduk rata. Panaskan kukusan, bungkus tutup panci dg kain bersih | 5
    



Tuang adonan ke dalam loyang bagi sama rata, tambahkan potongan pisang (1 atau 2 bh) Kukus selama 30 menit dg api sedang cenderung kecil. Angkat bila sudah matang dan dinginkan. | 6
    



Vla:
Masak margarin + gula dg cara di tim hingga gula larut dan margarin meleleh., kecilkan api. Ambil 1 sdm larutan margarin tadi, masukkan ke dlm telor kocok aduk. Kemudian masukkan kembali ke dlm mentega leleh, sambil terus diaduk hg menjadi kental. Matikan api tambahkan rum zero, aduk hg rata. | 7
    



Keluarkan puding dari loyang siram dg vla, atau bisa langsung siram vla diatas puding yg masih di dalam loyang."
Bolu Pisang Oatmeal,https://cookpad.com/id/resep/16028769-bolu-pisang-oatmeal,"13 sdm munjung Oatmeal (Oatsy), haluskan seperti tepung; 6 sdm Madu Murni atau gula pasir, sesuai selera; 2 butir Telur Ayam; 5 buah Pisang, haluskan; 1 sdt Soda kue; 1/4 sdt SP Emulsifier (opsional); 7 sdm Margarin / Mentega, Lelehkan","1
    



Kocok telur dan madu hingga mengembang. | 2
    



Masukkan sedikit demi sedikit dan kocok rata oat yang sudah dihaluskan.
Bertahap kemudian masukkan Pisang yang sudah dihaluskan, soda kue, SP Emulsifier, dan metega cair.
Aduk dengan gerakan memutar adonan dari bawah ke atas. | 3
    



Lumuri seluruh sisi loyang dengan Mentega hingga rata.
Masukkan adonan ke dalam cetakan loyang. Hentakkan loyang berisik adonan beberapa kali untuk memastikan tidak ada endapan udara dalam adonan.
Diamkan dan tutup rapat sekitar 30 menit. | 4
    



Kukus adonan di atas panci yg berisi air mendidih selama 30-45 menit.
Pastikan dimasak dengan api sedang. | 5
    



Cek beberapa kali agar uap air dalam tutup panci tidak menetes pada kukusan adonan.
Cek tusuk adonan untuk mengecek kematangan kue. | 6
    



Jika sudah matang merata, angkat dan diamkan beberapa saat.
Silakan sajikan."
Mpasi sehat sup ayam cream soup ala kfc tanpa bahan kimia,https://cookpad.com/id/resep/15451671-mpasi-sehat-sup-ayam-cream-soup-ala-kfc-tanpa-bahan-kimia,"potong dadu sayuran: kentang wortel saya pakai 125 gram total; 100 gram brokoli; 100 gram daging ayam potong dadu kecil; jamur 50 gram iris tipis; 1/2 bawang bombay iris dadu; 1/2 sdt garam himsalt; lada putih; sedikit oregano; 1 sdm pati garut atau ganti maizena; 200 ml susu cair (bisa ganti susu mete atau susu nabati lain); schmaltz atau minyak kelapa non rbd untuk menumis; 50 ml bone broth atau meat stock (bsa skip ganti air)


Bone broth ceker ayam resep dasar mpasi naik bb bayi kolagen collagen awet muda","1
    



Rendam sayuran dengan probiotik merk apapun bila bukan sayur organik | 2
    



Tumis bawang | 3
    



Masukkan sayuran dan daging, tunggu empuk | 4
    



Masukkan broth/air tunggu hingga meresap | 5
    



Bagian paling menyenangkan masukkan susu. sisakan 50 ml susu di wadah. larutkan pati garut | 6
    



Masukkan jamur, parsley oregano lada dsb. bila menggunakan susu non nabatai jangan sampai mendidih agar tidak rusak mineral dan kandungannya. tunggu jamur layu icip dan matikan"
Susu Sehat Untuk Pembersih Pencernaan,https://cookpad.com/id/resep/14145562-susu-sehat-untuk-pembersih-pencernaan,1 buah kelapa muda ambil daging dan airnya; 2 ruas jahe emprit; 3 buah kurma; 2 sdm madu atau skip jg boleh,"1
    



Siapkan blender, masukan daging buah kelapa dan airnya sekitar 200ml saja tambhkan kurma dan jahe yg sdh bersih ya lalu blender sampai lembut | 2
    



Kemudian saring dan sajikan dengan tambahan es batu secukupnya | 3
    



Siap dinikmati sebelum menjelang tidur malam | 4
    



Fungsi minuman ini adalah untuk membersihkan sampah2 atau kotoran yg ada dalam pencernaan kita | 5
    



Selamat mencoba. Bisa disajikan dengan roti gandum jika suka"
"Barongko: Cemilan Praktis, Bernutrisi dan Anak2 Doyan!",https://cookpad.com/id/resep/15990846-barongko-cemilan-praktis-bernutrisi-dan-anak2-doyan,"5-6 buah pisang kepok matang, buang bagian tengahnya; 1 butir telur; 150 ml santan; 3 sdm gula pasir, kalau suka manis boleh ditambahin; 50 ml susu kental manis; setetes pewarna kuning muda (sy skip karena nggak ada); daun pisang untuk membungkus; stapler atau tusuk gigi untuk sematan bungkusan","1
    



Bisa dibuat dengan cara mencampurkan semua bahan dan kemudian memblendernya. Lebih praktis dalam satu langkah dan hasilnya akan halus. 
Tapi kemarin sy lumatkan pisangnya dan mencampurkan bahan2 secara manual satu persatu karena sy suka jika tekstur agak kasar dan pisangnya masih terasa. | 2
    



Kemudian baru sy tambahkan santan, | 3
    



Susu kental manis, | 4
    



Dan telur. | 5
    



Kukus dengan cara memasukkannya kedalam bungkusan daun pisang. Untuk memudahkan, bentuk dulu daun pisang bungkusannya (sy semat pakai stapler. Bisa juga pakai lidi atau tusuk gigi) kemudian baru isikan dengan adonan barongkonya agar tidak tumpah karena adonannya encer. Kukus hingga matang kurleb 15-20 menit. | 6
    



Barongko siap disajikan dan dinikmati!"
Overnight Oat,https://cookpad.com/id/resep/15574125-overnight-oat,50 gram (5 sdm) rolled oat atau instant oat; 100 ml susu UHT; 60 gram (4 sdm) greek yogurt (atau apa saja yg penting kental); 1 sdm chiaseed; 1 sdm madu; Bahan pelengkap:; sesuai selera Buah2an,"1
    



Siapkan wadah tertutup. Masukan oat. | 2
    



Masukan UHT, yogurt, chiaseed, madu. Aduk hingga rata. Tutup wadah dan masukan ke dalam kulkas 2 jam atau semalaman. | 3
    



Sajikan dengan toping sesuai selera. Enaak. 
Kalau tak suka dingin, hangatkan dalam microwave."
Cincau sehat dan ekonomis,https://cookpad.com/id/resep/12794828-cincau-sehat-dan-ekonomis,40 lembar daun cincau; 500 ml air panas; 250 ml susu cair; 2 lembar daun pandan; 2 blok gula merah; 200 ml air; 200 ml sirup cocopandan,"1
    



Siapkan baskom lebar untuk memproses daun cicau yang sdh dibersihkn lalu 40lembar cincau dicampur dengan air panas secukupnya dan diamkan slm 1jam. Setelah itu, daun dapat diremas berulang kali sampai lendir cincau terkumpul banyak. Tambahkan air matang lalu remaskan daun sampai 3-4kali proses. Proses meremas daun cincau ini dilakukan sampai lendir daun berkurang. Dan jika sdh terkumpul banyak, saring dan pindahkan ke wadah baru dan tata dengan rapih. Diamkan sampai 3 jam lalu masukkan kekulkas | 2
    



Air kinca disiapkan dengan cara memasak air, gula merah dan daun pandan dengan api sedang. Jika sdh matang, api dpt dimatikan. | 3
    



Siapkan gelas dan masukkan potongan cincau, 2sdm air kinca, 2sdm susu cair dan 1sdm sirup cocopandan (cukup tambahkam madu jk ingin sehat tanpa tambahan gula/sirup/susu)lalu tambahkan es batu agar lbh maknyuss😌 | 4
    



Es cincau siap dihidangkan"
Mac and cheese 🧀 simpel kaya Gizi,https://cookpad.com/id/resep/14340578-mac-and-cheese-simpel-kaya-gizi,200 gram Makaroni; Susu cair; 3 butir Telur; 100 gram keju parut; 15 buah sosis iris sesuaikan (bisa 10 atau bisa 5 tergantung selera ya moms); 2 buah Bawang bombay; 150 gram daging ayam giling; 1 sdm butter; Daun parsley kering; 1 sdm saus tiram; secukupnya Pala bubuk; secukupnya Merica bubuk; Garam; Penyedap rasa,"1
    



Rebus makaroni sampai matang, kemudian sisihkan, siapkan wajan utk menumis masukan butter tumis Bawang bombay Dan ayam giling hingga warna nya berubah kemudian masukan telur, susu, dan sosis dijadikan 2 ya untuk tumis Dan untuk toping | 2 | 3 | 4 | 5
    



Susun kedalam loyang bumbu yg ditumis tadi beri taburan sosis ditutup dgn keju parut Dan Daun parsley, oven selama 40 menit dgn suhu 150’derajat angkat Dan sajikan, tambahkan saos... Selamat mencoba moms | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15"
Sup Ayam Sehat,https://cookpad.com/id/resep/16456432-sup-ayam-sehat,"1 ekor ayam, cuci bersih, belah dua; 1-2 buah wortel, kulit kupas, potong melintang agak tebal; 2-3 buah kentang, kulit kupas, potong empat atau enam; 1/2 buah bawang bombai, potong acak; 2 siung bawang putih, geprek; 1 buah tomat, potong sesuka hati; 1 batang bawang prei, iris; 2 batang seledri, iris; Secukupnya garam; Sedikit gula pasir; Sesuai selera lada putih bubuk; Air bersih","1
    



Cuci bersih ayam, kemudian rebus dalam panci diberi airnya sampai ayam terendam. Masak dengan api kecil sampai ayam empuk, air menyusut separuhnya. | 2
    



Masukkan potongan wortel dan kentang. Masak sampai keduanya empuk. Bisa ditambahkan air kembali sesuai selera. | 3
    



Separo ayam dikeluarkan, bisa digunakan untuk memasak ayam suwir berbumbu. Atau campuran masakan lain. | 4
    



Masukkan bawang bombai dan bawang putih. Beri garam, gula, dan lada. Aduk perlahan. | 5
    



Masukkan tomat, bawang prei, dan seledri. Cicip rasa. | 6
    



Matikan kompor begitu rasa sudah sesuai. | 7
    



Sajikan panas."
"Roti kukus,tanpa telor,tanpa mixed,tanpa margarin,tanpa minyak",https://cookpad.com/id/resep/14975562-roti-kukustanpa-telortanpa-mixedtanpa-margarintanpa-minyak,1/4 tepung terigu saya pake segitiga biru; 5 SDM gula pasir; 2 pcs santan ukuran kecil; 1 SDM fermipan; 1/2 gelas air kurang bisa d tambah dikit,"1
    



Gula pasir fermipan dan air hangat tunggu hingga ragi aktive dan berbusa | 2
    



Masukan tepung terigu dan gula aduk masukan fermipan yang telah aktive atau berbusa aduk | 3
    



Masukan air dan uleni. Tidak terlalu keras. Cukup sampai tercampur semuanya | 4
    



Bisa langsung di bentuk adonan bisa juga d istirahatkan sampai mengembang | 5
    



Masukan toping sesuai selera 
Dan kukus 20 menit | 6
    



Saya mengunakan topping coklat dan piza. Selamat mencoba"
Saus Cocolan Roti Sehat Olivoila,https://cookpad.com/id/resep/12153089-saus-cocolan-roti-sehat-olivoila,5 sdm Extra Virgin Olive Oil Olivoila; 1 1/2 sdt parsley bubuk; 1/2 sdt garlic bubuk; 1/2 sdt chili flakes; 1/8 sdt him.salt / garam secukupnya; secukupnya Lada,"1
    



Siapkan bahan2 saus cocolan | 2
    



Campur & aduk semua bahan di sebuah mangkuk kecil. Sajikan!😍"
Bubur Ayam Havermut,https://cookpad.com/id/resep/23885791-bubur-ayam-havermut,"Bubur ayam :; 500 ml kaldu ayam; 50 gram beras, cuci bersih, tiriskan; 100 gram daging ayam,; 2 siung bawang putih, cincang; 100 gram havermut cepat masak; 1 sdt garam; 1 1/2 sdt merica bubuk; Kuah :; 500 ml kaldu ayam; 2 siung bawang putih, memarkan; 1 cm jahe, memarkan; 1/2 sdt garam; 1/2 sdt merica bubuk; Pelengkap:; 1 sdm daun bawang iris tipis; 1 buah telur, buat dadar, iris tipis 2; 1 sdm daun bawang, iris tipis; 1 sdm Bawang goreng; Kerupuk udang","1
    



Rebus ayam sampai matang, angkat ayam, sisihkan kaldunya. 
 Suwir ayam dan sisihkan. | 2
    



Bubur ayam : tumis bawang putih sampai wangi. Masukkan beras, tumis sampai kekuningan. 
Masukkan air kaldu, didihkan. | 3
    



Masukkan havermut cepat masak, garam dan merica, sambil aduk terus hingga mulai kental dan menjadi bubur yang agak padat. Angkat. | 4
    



Kuah: Didihkan sebagian air kaldu bersama bawang putih dan jahe. Tambahkan garam, merica, dan bawang daun. Segera angkat.
Penyajian: Tuang bubur havermut dalam mangkuk, Taburi dengan telur dadar, ayam suwir, daun bawang dan bawang goreng. Sajikan bersama kuah, sambal dan kerupuk."
Green Smoothies Chia Seeds,https://cookpad.com/id/resep/13837190-green-smoothies-chia-seeds,1 mangkok kecil bayam; 2 potong kecil mangga beku; 5 potong sedang nanas beku; Secukupnya air matang,"1
    



Cuci bersih bayam dengan air garam (boleh dikukus atau direbus sebentar kalau mau). Masukkan semua bahan dalam blender, tambah air matang secukupnya (kekentalan sesuai selera). Blender sampai halus. | 2
    



Tuang smoothies ke dalam gelas, lalu tabur chia seeds. Sajikan."
Mie kuah sayur sehat ala-ala,https://cookpad.com/id/resep/12244397-mie-kuah-sayur-sehat-ala-ala,4 keping Mie kuning; 1 butir telur; 1 buah daun bawang; 3 buah cabe rawit setan; secukupnya Toge; 1 siung baput; 2 siung bamer; secukupnya Garam,"1
    



Rebus mie kuning, kemudian tiriskan. | 2
    



Masukkan semua sayur dan bumbu2 dasar, dan mie kuning yg udah d rebus tadi. Cek rasa, bisa dtambahkan penyedap sesuai kebiasaan juga. Selamat mencoba, hppy cooking ♡"
Mie Kuah Sehat ala indomie,https://cookpad.com/id/resep/10552874-mie-kuah-sehat-ala-indomie,1 bungkus mie burung dara; 2 butir telur; 1 buah daun bawang; Secukupnya perasan jeruk nipis; 1 batang daun seledri; Secukupnya bawang goreng; 1 sdt kecap manis; 1 sdt kecap asin; 1 1/2 sdt garam atau secukupnya; 1/2 sdt kecap ikan; Secukupnya gula putih atau 1/3 sdt; 1 sdt penyedap jamur organik; Secukupnya merica bubuk; 600 ml air matang; Secukupnya cabe rawit merah (sesuai selera); Secukupnya sawi hijau; Secukupnya bakso dipotong-potong; Secukupnya udang; Bumbu halus :; 5 siung bawang merah; 3 siung bawang putih,"1
    



Siapkan bahan yang diperlukan cuci bersih. | 2
    



Rebus mie burung dara setengah matang, tiriskan. | 3
    



Blender bumbu halus, kemudian tumis sampai harum. | 4
    



Masukkan air secukupnya, tunggu sampai mendidih, kemudian tambahkan potongan daun seledri dan daun bawang. | 5
    



Masukkan semua bahan lainnya, kecuali mie burung dara dan telur. | 6
    



Selanjutnya masukkan telur, dengan cara dicemplungkan, sampai kedua telur matang. | 7
    



Cek rasa, terakhir masukkan potongan cabe rawit sesuai selera dan apabila sudah pas matikan api. | 8
    



Ambil secukupnya kuah dan rebus dengan mie sampai mie matang dan kenyalnya pas, terakhir beri tambahan bawang goreng | 9
    



Siap disajikan."
