Judul,URL,Bahan,Langkah
Sambal Rawit Terasi Teri (Eat Clean Version),https://cookpad.com/id/resep/24292168-sambal-rawit-terasi-teri-eat-clean-version,"100 gr cabai rawit; 100 gr cabai merah keriting; 100 gr teri medan; 4 siung bawang putih; 1 bungkus kecil terasi, bakar; 1 sdm gula pasir; 1 sdt kaldu udang; 1 sdt + 1/2 sdt garam; 5 sdm minyak goreng","1
    



Rendam cabai dan bawang dalam air yang sudah ditambah 1 sdt garam. Diamkan selama 10 menit. Bilas, masukkan ke dalam panci. | 2
    



Tambahkan air hingga merendam cabai dan bawang. Rebus hingga air mendidih, kecilkan api, rebus selama 5 menit. Tiriskan, tunggu dingin. | 3
    



Panaskan minyak goreng. Goreng teri medan hingga kering. Sisihkan. | 4
    



Blender cabai, bawang, dan terasi hingga halus. (Bisa juga diulek.) | 5
    



Masukkan cabai yang sudah diblender ke dalam wajan. Tambahkan gula dan kaldu udang. Masak dengan api sedang cenderung kecil hingga kekentalan yang diinginkan, lalu masukkan teri. Tes rasa. Jika dirasa kurang asin, bisa ditambah 1/2 sdt garam. Aduk rata. Matikan api. | 6
    



Tunggu dingin, simpan dalam kemasan kedap udara. Untuk masa simpan yang panjang, bisa disimpan di dalam kulkas."
Clean Eating Aini'Cooking #12,https://cookpad.com/id/resep/23974037-clean-eating-ainicooking-12,5 Tahu kotak airfryer 5 menit; 2 gula jawa; 2 cabai rawit (tingkat kepedasan bisa disesuaikan dengan selera); 1 bawang putih; 1 air secukupnya; secukupnya Garam; secukupnya Kubis potong tipis; secukupnya Kacang giling kasar; secukupnya Tauge; 1 buah timun iris tipis; Secukupnya Gorengan (opsional) klo clean eating gak usah ya; 1 buah tomat potong jadi 6 bagian,"1
    



Tahu yang baru di airfryr masih dalam keadaan panas potong menjadi dadu-dadu kecil. | 2
    



Tambahkan irisan kubis segar dan seledri (jika suka, bisa ditambahkan tauge) ke dalam piring yang sama dengan tahu, tambahkan timun dan tomat juga. | 3
    



Haluskan bumbu yang sudah disediakan seperti bawang putih, cabe rawit, gula merah, kacang giling dan garam sesuai dengan selera. | 4
    



Setelah bumbu telah dihaluskan dengan baik, tambahkan air asem Jawa ke dalamnya. Campur rata agar rasa semakin manyatu. | 5
    



Tuangkan bumbu yang telah dihaluskan ke atas piring dengan tahu dan sayuran. Untuk cita rasa yang lebih kaya, tambahkan kecap manis di atasnya. | 6
    



Sajikan hidangan Tahu Masak dengan segera. Namun, jangan lupa untuk mencampurnya terlebih dahulu sebelum menikmatinya."
(Eat Clean Menu) Ikan Pepes + Kentang Kukus,https://cookpad.com/id/resep/12465243-eat-clean-menu-ikan-pepes-kentang-kukus,1 ekor Ikan Kembung; 2 lbr Daun Jeruk; 1 lbr Daun Salam; secukupnya daun pisang; Bumbu Halus; 2 siung Bawang Merah; 1 siung Bawang Putih; 2 buah Cabe Keriting; 1 buah Cabe Rawit; 1/2 sdt Kunyit Bubuk / 1/2 ruas Kunyit Segar; 1/2 sdt Ketumbar Bubuk; Secukupnya garam,"1
    



Bersihkan ikan, kemudian balurkan bumbu yg sudah dihaluskan, bungkus ikan yg sudah dibumbui dengan daun pisang, kemudian diamkan di freezer 30 Menit agar bumbu meresap | 2
    



Kukus kurang lebih 25 menit atau sampai matang. Pepes siap disajikan dengan 1 buah kentang yg telah dikukus, selada dan potongan tomat"
Soto Ayam (Eat Clean),https://cookpad.com/id/resep/24494714-soto-ayam-eat-clean,"400 gr Dada Ayam; 1 batang Daun Bawang, potong²; 2 sdt Garam; 1 sdt Kaldu Jamur; 1 sdt Gula Pasir; 1 liter Air Bersih; Bumbu Halus :; 5 siung Bawang Merah; 3 siung Bawang Putih; 1 sdt Ketumbar Bubuk; 1 sdt Merica Bubuk; 1 ruas Kunyit; 1 ruas Jahe; Bumbu Aromatik :; 5 lembar Daun Salam; 3 lembar Daun Jeruk; 1 batang Sereh, geprek, ikat simpul; Bahan Pelengkap :; 2 butir Telur Rebus; 50 gr Bihun Jagung; 50 gr Tauge; 1 buah Jeruk Nipis, iris-iris; Secukupnya Sambal; Bahan Taburan :; 3 batang Daun Seledri, iris-iris; Secukupnya Bawang Goreng","1
    



Rebus air hingga mendidih, lalu masukkan dada ayam yang telah dicuci bersih. Rebus hingga air kembali mendidih. | 2
    



Masukkan bumbu halus dan bumbu aromatik, aduk-aduk, lalu tambahkan garam, gula dan kaldu jamur, aduk-aduk kembali hingga tercampur merata. Masak hingga ayam matang dan air sedikit menyusut. | 3
    



Angkat ayam dan tiriskan, setelah dingin suwir-suwir ayam (hasil ayam suwirnya lupa tidak sempat ke foto). Setelah itu masukkan potongan daun bawang ke dalam kuah, masak sebentar hingga mendidih lalu matikan api. | 4
    



Siapkan telur rebus dan bahan pelengkapnya. Rebus bihun dan tauge hingga matang, lalu tiriskan. | 5
    



Dalam mangkuk, tata bihun, tauge, suwiran ayam, telur rebus, irisan daun seledri dan bawang goreng, lalu siram dengan kuah. Soto siap dinikmati dengan sambal dan perasan air jeruk nipis."
Vegetable Tofu Steam (Eat Clean Ideas),https://cookpad.com/id/resep/4014276-vegetable-tofu-steam-eat-clean-ideas,2 sdt tepung tapioka; 5 potong tahu putih (potong menjadi 2 bagian tiap satunya); 1 sdt garam; 1/2 sdt merica bubuk; 1/2 sdt gula pasir; 1 sdt minyak wijen; 1 butir telur ayam; 2 siung bawang putih; 1/4 bagian bawang bombay; 2 ruas daun bawang; 1 ruas daun seledri; 1 buah wortel; 5 lembar daun kol,"1
    



Cincang bawang putih dan bawang bombay lalu letakkan dalam satu wadah | 2
    



Cuci bersih wortel, kupas kemudian parut halus dengan menggunakan parutan keju, campurkan pada wadah cincang sebelumnya | 3
    



Cuci bersih daun kol kemudian potong halus dan campurkan pada wadah bahan | 4
    



Potong halus daun seledri dan daun bawang setelah dicuci bersih, kemudian campurkan menjadi satu pada bahan-bahan sebelumnya | 5
    



Aduk merata semua bahan yang telah dicincang maupun dipotong halus, kemudian masukkan garam-gula-minyak wijen-merica bubuk | 6
    



Aduk merata bahan-bahan, setelah merata tambahkan telur ayam yang terlebih dahulu telah di kocok lepas, kemudian tambahkan tepung tapioka yang telah disediakan | 7
    



Aduk semua bahan hingga merata | 8
    



Panaskan kukusan (bila tidak ada kukusan bisa menggunakan magic com) tata tahu dengan posisi saling berdekatan | 9
    



Bagi masing-masing adonan diatas tahu yang telah ditata sejajar, masing-masing tahu 1 sendok penuh adonan | 10
    



Kukus kira-kira 15 menit lamanya | 11
    



Vegetable Tofu Steam siap untuk dinikmati (sangat enak dimakan ketika masih hangat, bisa dimakan sambil dicocol dengan saus tomat/cabe) selamat mencoba :)"
Sup sayur bening #eat clean,https://cookpad.com/id/resep/4523983-sup-sayur-bening-eat-clean,1 buah tomat; 1 buah jagung manis; 1/2 potong bawang Bombay; 70 grm bayam; 60 grm kacang panjang; Garam + bumbu kaldu secukup nya; 500 ml air,"1
    



Siapkan bahan nya,cuci bersih semua sayur lalu potong potong | 2
    



Rebus air hingga mendidih,masukan bawang Bombay jagung,kacang panjang dan tomat,masak hingga matang,terahir masukan bayam dan bumbui dengan garam dan bumbu kaldu,jika bayam sudah lunak matikan api,angkat dan tuang kedalam mangkok saji | 3
    



Sup sayur bening nya siap untuk di sajikan"
Gongso Ayam (Eat Clean Series),https://cookpad.com/id/resep/1396533-gongso-ayam-eat-clean-series,"250 gr dada ayam tanpa tulang; 1 buah jeruk nipis untuk merendam ayam; 300 ml Air untuk merebus ayam; 1 butir telur ayam; 50 gr olahan kedelai (proteina); 3 buah cabai merah keriting; 2 buah cabe pedas; 1 buah bawang bombay; 2 buah wortel; 1 buah sawi putih ukuran sedang; secukupnya garam, kecap manis, kaldu jamur, merica bubuk; minyak zaitun; >> bumbu halus :; 3 siung bawang putih; 4 siung bawang merah; 1 buah cabe pedas; 2 buah cabe merah keriting; 1 sdt garam; sedikit terasi dan merica bubuk","1
    



Cuci ayam menggunakan air jeruk nipis, cuci semua sayuran, siapkan bumbu halus dan olahan kedelai (cara sudah ada di resep sebelumnya), | 2
    



Rebus ayam hingga matang kemudian suwir suwir (air rebusan jgn dibuang) | 3
    



Potong potong sawi putih, cabai pedas, cabai keriting, bawang bombay, kemudian potong korek wortel, | 4
    



Tumis bumbu halus menggunakan sedikit minyak zaitun, setelah wangi masukan olahan kedelai, telur, dan ayam dan aduk hingga rata, kemudian masukkan cabai merah keriting dan cabai pedas yg sudah dipotong serta bawang bombay, tunggu dan aduk sekitar 1 menit | 5
    



Masukkan sekitar 1 gelas +- 300ml air rebusan ayam, bumbui dengan kaldu jamur, garam 1 sdt, kecap 2 sdm, 1 sdt merica bubuk, aduk rata sebentar | 6
    



Terakhir masukkan wortel dan sawi putih, aduk hingga rata dan Gongso ayam siap disajikan."
Queensland Mud Crab 🦀 on Indonesian Tomato Curry,https://cookpad.com/id/resep/4063724-queensland-mud-crab-on-indonesian-tomato-curry,2 kgs Mud Crab ready clean; 1 1/2 big onion; 3 big tomatoes; 2 tablespoon coriander powder; 1 tablespoon cumin powder; 2 teaspoon Chinese 5 spices; 2 tablespoon garlic powder; 5 Indonesian bay leaves or 10 regular bay; 2 cm block good shrimp paste; 3 tablespoon Thai fish sauce; 1 1/2 tablespoon sugar; 3 tablespoon dry small shrimp; 1 can coconut milk (400ml); Salt,"1
    



Sliced onion thin and cook with little bit oil in wok until dark brown colour (to get sweetness test), same thing with tomatoes on work with little bit oil until darker colour, put in blender but not to smooth | 2
    



Back to wok and add all spices and herb, shrimp paste, fish sauce, sugar, coconut milk too cook for 10 minuets in small fire, test it | 3
    



If all prefect put all crab and cook for 7-9 minuets if your crab bigger like mine, and test it again | 4
    



Maybe need some salt and sugar | 5
    



Done now and enjoy"
Nasi Lemak dengan Jus Pandan dan Suji,https://cookpad.com/id/resep/24712758-nasi-lemak-dengan-jus-pandan-dan-suji,"Bahan :; 3 cup beras (gelas ukur bawaan rice cooker); 5 butir bawang merah; 5 siung bawang putih; 2 lembar daun pandan (simpulkan); 1 jempol jahe; 2 sdm Fiber Creme; 1 sdt garam (sesuai selera, cicipi ya); 1 sdt kaldu jamur non MSG; 1 sdt gula pasir (aku skip); 1/2 sdt lada bubuk; Bahan Cairan :; 3 cangkir penuh air; 1/2 cangkir endapan pandan suji","1
    



Cuci bersih beras, lalu siapkan bahan. Potong2 duo bawang dan jahe. Taruh semua dalam wadah rice cooker bersama dg daun pandan. | 2
    



Tuang air dan endapan pandan suji, seasoning dg garam, lada, kaldu bubuk,dan Fiber Creme. Aduk rata | 3
    



Tambahkan santan, jus pandan dan suji, air, dan garam. | 4
    



Tekan tombol COOK, dan biarkan rice cooker memasak. 15 menit pertama, buka tutupnya, aduk dg sendok kayu panjang spy bumbu merata. Jangan lupa cicipi ya. Lanjutkan memasak hingga matang."
Grilled Chicken and Avocado with White Egg (Eat Clean Idea),https://cookpad.com/id/resep/11188691-grilled-chicken-and-avocado-with-white-egg-eat-clean-idea,76 gram fillet dada ayam; 2-3 jeruk nipis; 1 sdt bawang putih tumbuk/ diparut; 1 alpukat; 2 telur; 1 sdm canola oil/light olive oil (option); Lada; Bawang bombay bubuk; Kaldu jamur totole,"1
    



Siapkan air perasan jeruk nipis dan rendam ayam sekitar 15-20 menit | 2
    



Siapkan kaldu jamur totole,bubuk bawang bombay,lada dan bawang putih tumbuk. Lumuri 1sdt bawang putih tumbuk lalu campur dan mulai bumbui ayamnya secukupnya menggunakan lada,kaldu jamur, dan lada. Di campur campur dan dicubit cubit dengan tangan supaya merata. Setelah itu msukkan kedalam kulkas(ditutup rapat ya kotaknya) kira kira 20 menit udh cukup. Oh iya ini yg difoto ayamnya keliatan banyak krn ayamnya 175 gram, dibagi 2 buat lunch dan dinner. | 3
    



Rebus 2 telur selama 13 menit. Lalu belah 2 dan buang kuning telurnya. Lalu potong” putih telurnya. | 4
    



Ambil alpukat, cuci bersih dan belah 2. (Saya pke 55 gram aja, sisanya disimpan) lalu dipotong” dan ditata di piring. | 5
    



Keluarkan ayam dari kulkas (30 menit sblm digrilled) stelah itu grilled ayam selama kurng lebih 15 menit di atas non stick pan. Boleh digrilled menggunakan 1 sdm canola oil/olive oil, klo tanpa oil jg gpp. | 6
    



Around 214cal, 10,6g fat and 25g protein (Ini klo tanpa oil ya). Selamat dinikmatiii ☺️"
Capcay Brokoli Kol Kuning Telur Sempurna (Eat Clean),https://cookpad.com/id/resep/4055328-capcay-brokoli-kol-kuning-telur-sempurna-eat-clean,1 genggam brokoli potong cuci bersih; 1 butir telur ayam; 1 genggam kol potong lebar cuci bersih; 250 ml air; 1 sdm saus tiram; 1/2 sdt garam; 1/2 sdt lada bubuk; 1/4 potong vawang bombay cincang halus; 2 buah bawang putih cincang halus,"1
    



Tumis bawang putih dan bawang bombay sampai harum.gunakan wajan anti lengket karena tidak menggunakan minyak | 2
    



Tambahkan lada garam dan saus tiram | 3
    



Masukkan air | 4
    



Aduk merata masukkan brokoli | 5
    



Masak sampai brokoli setengah matang | 6
    



Kemudian masukkan kol | 7
    



Aduk merata | 8
    



Tambahkan telur | 9
    



Jangan terlalu di orak arik cukup diamkan sebentar | 10
    



Kemudian orak arik telur dan tetap jaga kuning telur tetap bulat | 11
    



Masak sampai tanak | 12
    



Capcay brokoli kol kuning telur sempurna siap dinikmati"
Brokoli Udang (Eat Clean Series),https://cookpad.com/id/resep/1333712-brokoli-udang-eat-clean-series,"1/4 kg udang kupas; 200 gr brokoli; 1/2 buah bawang bombay; 1 siung bawang putih; 1/2 buah jeruk nipis untuk menghilangkan bau amis pada udang; 1 sdm minyak zaitun; secukupnya garam, lada, kaldu jamur dan kecap","1
    



Siap kan bahan bahan. Kucuri udang dengan jeruk nipis untuk menghilangkan bau amis. Potong2 brokoli, bawang bombay dan bawang putih sesuai selera | 2
    



Masak udang pada wajan dengan minyak zaitun, sampai bewarna kecokelatan. Kemudian tiriskan | 3
    



Beri sedikit minyak zaitun lagi untuk menumis bawang bombay, beri sedikit garam, tumis hingga tercium aroma nya | 4
    



Kemudian masukkan brokoli, lada, kaldu jamur dan kecap kemudian aduk hingga rata | 5
    



Setelah rata, masukkan udang yang telah ditiriskan tadi. Aduk kembali hingga bercampur semua bahan | 6
    



Hidangkan selagi hangat dengan nasi merah."
Tahu tek telur for clean food diet,https://cookpad.com/id/resep/10490411-tahu-tek-telur-for-clean-food-diet,2 genggam kacang tanah (di sangrai); 1 bungkus toge (di cuci lalu d rendam air panas); 2 siung bawang putih; 2 biji Lombok kecil; 1/2 buah timun (di rajam); 1 buah tomat; 2 butir telur (direbus); 1 buah kentang (direbus sama telur); secukupnya Kecap,"1
    



Uleg kacang yg habis d sangrai tambahkan bawang putih dan Lombok hingga lembut dgn di tambahkan air (lembut/kasar kacang serta banyaknya air sesuai selera) | 2
    



Iris kentang yg sudah d rebus, tambahkan timun, telur rebus di potong jd 4 bagian serta tuangkan toge yg habis di rendam dgn air panas | 3
    



Tuangkan bumbu kacang yg sdh di uleg di atas irisan bahan td tinggal tambahkan tomat...siap di hidangkan"
Soto Ayam Bening + Sambal Soto (Clean Eating Diet),https://cookpad.com/id/resep/11435213-soto-ayam-bening-sambal-soto-clean-eating-diet,"Bahan Isian; 300 gram dada ayam fillet; 10 buah ceker ayam; Secukupnya toge yang sudah dibersihkan; Secukupnya kol yang sudah diiris tipis; Secukupnya jeruk lemon; Secukupnya daun bawang, cincang halus; Secukupnya seledri, cincang halus; Secukupnya bawang goreng (bisa di skip); Secukupnya keripik kentang (bisa di skip); Bumbu-Bumbu; 1 ruas jari jahe digeprek (untuk membuat kaldu); 1 siung bawang putih geprek (untuk membuat kaldu); 1 batang serai disimpulkan (untuk membuat kaldu); 5 buah bawang merah; 3 siung bawang putih; 2 butir kemiri; 1 ruas jari kunyit; 1 sdt merica; 1 sdt ketumbar; 1 batang serai, geprek, lalu simpulkan; 2 lembar daun jeruk, sobek-sobek; 2 ruas jari lengkuas, geprek sampai penyet; 2 sdm butter/minyak goreng untuk menumis; Secukupnya gula dan garam; Secukupnya air; Bahan Sambal; 15 buah cabe rawit merah; 3 siung bawang putih; 2 buah kemiri","1
    



Didihkan 1 liter air, lalu masukkan ceker dan dada ayam fillet yang sudah dicuci bersih, jahe, bawang putih, dan serai. Rebus kembali dengan api kecil selama kurang lebih 30 menit. Saring, lalu sisihkan. | 2
    



Haluskan bawang merah, bawang putih, kemiri, kunyit, merica, dan ketumbar. | 3
    



Panaskan 2 sdm butter, lalu tumis bumbu halus, lengkuas, daun jeruk, dan sereh sampai benar-benar harum. Lalu tambahkan cairan kaldu dan air jika perlu. Masukkan gula dan garam, lalu cek rasa. Jika sudah OK, matikan api dan masukkan irisan seledri dan daun bawang. | 4
    



Untuk pembuatan sambal, kukus cabai, bawang, dan kemiri selama kurang lebih 10 menit. Lalu uleg sampai halus dan tambahkan garam. | 5
    



Untuk penyajian, suwir-suwir ayam fillet yang tadi sudah direbus. Digoreng juga boleh sih, tapi aku lebih suka direbus karena emang lagi pengen ngurangi konsumsi minyak. Selanjutnya, tata nasi/bihun di dasar piring/mangkok, tambahkan potongan kol, toge, suwiran ayam, keripik kentang, dan bawang goreng di atasnya. Lalu, siramkan kuah soto. | 6
    



Tambahkan perasan jeruk lemon, sambal, dan kecap manis jika suka. Soto bening segerrr super sehat tanpa micin siap menemani harimu yang dingin terguyur hujan. Hehehe"
Soto Kentang Wortel (clean eating),https://cookpad.com/id/resep/9589969-soto-kentang-wortel-clean-eating,Bahan geprek:; 2 cm jahe; 3 cm lengkuas; 2 cm kunyi; 1 cm kunci; 1 cm kencur; 1 buah serai; Bumbu halus:; 3 buah bawang merah; 2 buah bawang putih; Secukupnya ketumbar; Bahan lainnya:; 1 buah kentang; 1 buah wortel; 1 batang daun bawang; 1 lembar daun jeruk; 1 lembar daun salam; 1/2 sdm gula; Secukupnya garam; Secukupnya merica bubuk; Secukupnya kaldu jamur (totole),"1
    



Kupas dan potong kentang beserta wortel. Sisihkan | 2
    



Siapkan bahan geprekan dan bumbu halus | 3
    



Panaskan teflon, beri sedikit margarin. Masukan bumbu geprek, bumbu halus, daun jeruk dan daun salam. Tumis hingga harum, lalu tambahkan air. | 4
    



Masukan potongan kentang dan wortel. Tunggu hingga mendidih, lalu tambahkan daun bawang yg sudah dipotongi. Tambahkan garam, gula, kaldu jamur sesuai selera. | 5
    



Masak hingga kentang dan wortel empuk. Setelah itu koreksi rasa dan voilaaa sudah bisa dinikmati."
Ayam ungkep (eat clean),https://cookpad.com/id/resep/3992581-ayam-ungkep-eat-clean,1 bh dada ayam; Bumbu halus; 3 siung bawang putih; 5 siung bawang merah; 1 cm kunyit; 1 batang serai; 3 cm laos; 1 lembar daun salam; 3 lembar daun jeruk purut; Karbohidrat; Kentang kukus; Jagung manis kukus atau rebus,"1
    



Cuci bersih dada ayam buang senua kulit dan lemak. Potong kecil bisa bagi 4 kalo kecil. Potong kecil supaya bumbu nya bisa meresap ke ayam nya. | 2
    



Nyalakan kompor dengan api sedang. Tumis bumbu di atas teflon. Apabila terasa kesat saat meaduk, beri sedikit air. Aduk hingga bumbu matang. | 3
    



Masukkan dada ayam tumis sebentar bersama bumbu. Beri air secukupnya. Kecil kan api hingga yang paling kecil. Atau kalo punya slow cooker bs masak di slow cooker. | 4
    



Masak hingga matang."
